"Row-names","Symbol","CONTROL-EIDD___log2FoldChange","CONTROL-EIDD___padj","data","EIDD_1","EIDD_2","EIDD_3","EIDD_4","CONTROL_1","CONTROL_2","CONTROL_3","CONTROL_4"
"ENSMAUG00000000002","",0.60541015666252,0.182023636984139," ",16.149187582385,15.7359746063771,15.5719301936765,16.9960707762641,17.1044382817886,17.0315239825853,15.8030013597592,17.0374684566472
"ENSMAUG00000000004","",-0.370221949356465,0.313066284362117," ",19.238710478257,18.8553893098679,18.367038039612,19.2766331692337,18.5397950393777,17.9185176912645,18.6878338076225,19.0620767119158
"ENSMAUG00000000005","",1.00744464091228,0.768918049314668," ",2.43756532902628,2,2,3.29704826991866,2,4.23378116106519,2,2
"ENSMAUG00000000006","ND1",-0.447266762042351,0.186505196268294," ",13.9629051315569,13.5435682330143,13.3391056400824,14.3714648860187,13.7190608992012,13.5689033994277,13.3419043400083,12.8916883414301
"ENSMAUG00000000009","",0.611263947349009,0.75712879013303," ",3.27337712788142,2,2,3.96883259495259,2.75936977558366,3.79456183342925,2.61802043359084,3.9042896031193
"ENSMAUG00000000010","ND2",-0.578060977926812,0.09924451958141," ",13.5495237231827,13.0068868951925,12.8348505444519,13.966862213453,13.1957509962234,12.8897089440892,12.8097780864594,12.2927688557995
"ENSMAUG00000000013","",-0.266770752717982,0.846064403219321," ",3.04470928685709,2.97144289945073,3.77005546774729,3.06553242227235,3.77594750157536,3.15998464117839,2.48653508689846,2.86629366690415
"ENSMAUG00000000014","",-0.033748721297095,0.981162624639993," ",3.72380303301346,3.06905451667967,2.85084493794246,3.96883259495259,4.36639384807589,2,3.2246080900955,3.06853195473179
"ENSMAUG00000000016","COX1",-0.411286905521178,0.0854692158714557," ",15.9982745082558,15.9612455104185,15.3547404459134,16.1544449058934,15.567078133372,15.4944756996157,15.5677146338037,15.2975912866991
"ENSMAUG00000000017","",-0.142656178007815,0.877304386081364," ",4.1263155303723,4.10238058513502,3.68247507884688,3.67169385712581,4.26607604303741,3.15998464117839,4.02676998111486,3.40378427043871
"ENSMAUG00000000019","COX2",-0.18011561207063,0.610124656780737," ",14.583123632422,14.3175923814033,13.8207405394299,14.9522969929455,14.3728674921869,14.5351500083132,14.0983259255228,14.1312801877514
"ENSMAUG00000000021","ATP8",-1.0199929312114,0.00112821038810249," ",10.8310265611065,10.1774929041883,9.99164769515134,11.0085606034519,9.81223234535985,9.39473355295311,9.74756956065339,9.12730530883596
"ENSMAUG00000000022","ATP6",-0.543393334346359,0.0987795144515072," ",14.2743768607548,13.8167024037923,13.5643403511154,14.5184527014442,13.7129706780978,13.8449904709961,13.5536264855288,12.9205611670131
"ENSMAUG00000000023","COX3",-0.774152060901022,0.000613192023997716," ",14.684134029213,14.5646644624116,14.1996777543298,14.6306962130409,13.8428504366691,13.5715391977679,14.0981499682191,13.4240673468198
"ENSMAUG00000000025","ND3",-0.947558138233811,0.0157284354747407," ",10.7250886122667,10.244318384989,10.5509611973239,10.4085932474526,9.64005084895851,8.40853241513458,10.2709614064206,9.25974435185205
"ENSMAUG00000000027","ND4L",-0.748484102198217,0.00305054952948597," ",11.0608843202157,10.7928467255112,10.4926140521172,11.3536212052169,10.2613877449664,10.2744369631742,10.3716422211099,9.89989685667369
